st5,stalkie,Tdal_ST_mt_old,M,ST,ptg000016l_rc_rotated
sr5,stalkie,Tdal_ST_mt_old,M,SR,ptg000016l_rc_rotated
sr1,stalkie,Tdal_ST_mt_old,M,SR,ptg000016l_rc_rotated
sr2,stalkie,Tdal_ST_mt_old,M,SR,ptg000016l_rc_rotated
sr3,stalkie,Tdal_ST_mt_old,M,SR,ptg000016l_rc_rotated
st1,stalkie,Tdal_ST_mt_old,M,ST,ptg000016l_rc_rotated
st2,stalkie,Tdal_ST_mt_old,M,ST,ptg000016l_rc_rotated
st3,stalkie,Tdal_ST_mt_old,M,ST,ptg000016l_rc_rotated
